DEPTID|UFID|JOBCODE|SAL_ADMIN_PLAN|START_DATE|END_DATE|JOBCODE_DESCRIPTION|HR_POSITION
13010610|24493290|541|GA09|2001-02-02|NULL|GRADUATE AST-T|1
18070000|19417180|541|GA09|2014-08-16|NULL|GRADUATE AST-T|1
60230000|17678470|940|TU2E|1990-06-11|NULL|BIOLOGICAL SCIENTIST, SR|1
19340100|81697189|1483|STAS|2014-06-09|NULL|STU AST - NON-CLERICAL & ADMIN|1
29070100|16677350|955|TU2E|1991-02-04|NULL|REGISTERED NURSE PRACT, ADVANC|1
29091800|06313143|1483|STAS|2014-05-30|NULL|STU AST - NON-CLERICAL & ADMIN|1
24040100|21141719|1483|STAS|2014-01-10|NULL|STU AST - NON-CLERICAL & ADMIN|1
60170000|52894448|140|CTSY|2011-10-12|NULL|AFFL AST PROF|1
33070000|61026141|478|FA12|2011-07-01|NULL|CHAIR & PROF|1
16880100|14187139|541|GA09|2010-08-16|NULL|GRADUATE AST-T|1
14200850|31712073|1483|STAS|2013-01-29|NULL|STU AST - NON-CLERICAL & ADMIN|1
19080000|86273995|1537|TU2E|2002-12-31|NULL|RESEARCH ENGINEER SUPP SPEC SR|1
03030000|08889581|1483|FWSP|2014-05-12|NULL|STU AST - NON-CLERICAL & ADMIN|1
16920100|59016916|541|GA09|2014-08-16|NULL|GRADUATE AST-T|1
03030000|13620194|1136|TA12|2008-08-19|NULL|ADMISSIONS/REGISTRATION, CRD 1|1
60850000|36111692|1483|STAS|2013-02-26|NULL|STU AST - NON-CLERICAL & ADMIN|1
60735000|05927060|940|TU2E|1990-02-21|NULL|BIOLOGICAL SCIENTIST, SR|1
23130100|94881937|1483|STAS|2013-12-16|NULL|STU AST - NON-CLERICAL & ADMIN|1
04080300|18627821|1483|STAS|2013-04-24|NULL|STU AST - NON-CLERICAL & ADMIN|1
33080000|53833080|1483|STAS|2011-08-16|NULL|STU AST - NON-CLERICAL & ADMIN|1
28090000|11775119|1483|STAS|2011-06-03|NULL|STU AST - NON-CLERICAL & ADMIN|1
04050000|47093443|1483|STAS|2013-11-01|NULL|STU AST - NON-CLERICAL & ADMIN|1
28090000|83093461|1483|STAS|2010-03-01|NULL|STU AST - NON-CLERICAL & ADMIN|1
60410000|99621581|1483|STAS|2007-10-01|NULL|STU AST - NON-CLERICAL & ADMIN|1
15020100|18365598|1483|STAS|2013-09-03|NULL|STU AST - NON-CLERICAL & ADMIN|1
04010200|45121049|1430|TA12|2011-07-22|NULL|STUDENT AFFAIRS, CRD 2|1
16400100|17147364|1483|STAS|2014-08-11|NULL|STU AST - NON-CLERICAL & ADMIN|1
16320000|58951125|541|GA09|2014-08-16|NULL|GRADUATE AST-T|1
29011500|33831123|1184|TA12|2012-05-15|NULL|DEVELOPMENT/ALUMNI AFF, CRD 1|1
16060000|96586999|528|FA12|2008-06-01|NULL|AST SCTST|1
34060700|11954301|790|FA12|2011-08-29|NULL|CLIN ASO PROF|1
16400100|13966140|541|GA09|2006-06-23|NULL|GRADUATE AST-T|1
04010200|31767181|1430|TA12|2013-01-04|NULL|STUDENT AFFAIRS, CRD 2|1
04080400|57451138|1483|STAS|2014-01-09|NULL|STU AST - NON-CLERICAL & ADMIN|1
19070000|51459149|1483|STAS|2014-01-10|NULL|STU AST - NON-CLERICAL & ADMIN|1
29070100|51908060|790|FACM|1984-07-01|NULL|CLIN ASO PROF|1
14500000|79725430|1748|TA12|2003-09-15|NULL|Systems Admin/Programmer 4|1
16120100|91920540|528|FA12|1980-09-06|NULL|AST SCTST|1
29060000|11393131|394|FAPD|2014-07-16|NULL|POSTDOC ASO|1
04020000|92949407|1483|STAS|2013-07-02|NULL|STU AST - NON-CLERICAL & ADMIN|1
73040200|93161833|1483|STAS|2010-11-12|NULL|STU AST - NON-CLERICAL & ADMIN|1
60070000|07967753|930|TU2E|2003-08-18|NULL|ENGINEER|1
04020000|26386104|1483|STAS|2013-08-16|NULL|STU AST - NON-CLERICAL & ADMIN|1
60320000|41467390|806|TU2N|1986-06-03|NULL|SECRETARY, EXECUTIVE|1
11800000|51296148|1483|STAS|2013-12-13|NULL|STU AST - NON-CLERICAL & ADMIN|1
11600106|78045590|940|US2E|1998-08-21|NULL|BIOLOGICAL SCIENTIST, SR|1
67010000|89913171|1483|STAS|2012-02-10|NULL|STU AST - NON-CLERICAL & ADMIN|1
16480100|13711380|539|GA09|2009-08-16|NULL|GRADUATE TCH AST|1
60320000|08121121|1483|STAS|2011-03-24|NULL|STU AST - NON-CLERICAL & ADMIN|1
04020000|89147454|1483|STAS|2014-04-29|NULL|STU AST - NON-CLERICAL & ADMIN|1
16380100|13130202|541|GA09|2014-08-16|NULL|GRADUATE AST-T|1
73030000|36295080|1114|US2N|1991-01-17|NULL|LAW ENFORCEMENT OFFICER|1
60460000|36646168|1483|FWSP|2011-09-08|NULL|STU AST - NON-CLERICAL & ADMIN|1
04020000|38367673|1483|STAS|2014-01-03|NULL|STU AST - NON-CLERICAL & ADMIN|1
32030000|89293999|528|FA12|2008-07-01|NULL|AST SCTST|1
16340100|44111129|541|GA09|2014-08-16|NULL|GRADUATE AST-T|1
16040100|13662099|541|GA09|2009-08-16|NULL|GRADUATE AST-T|1
04020000|33868306|1483|STAS|2011-03-30|NULL|STU AST - NON-CLERICAL & ADMIN|1
16140100|39368338|1483|STAS|2013-08-19|NULL|STU AST - NON-CLERICAL & ADMIN|1
29020100|93249197|394|FAPD|2012-07-28|NULL|POSTDOC ASO|1
04030200|99629590|1483|STAS|2014-01-22|NULL|STU AST - NON-CLERICAL & ADMIN|1
57140100|56094620|140|CTSY|2006-01-01|NULL|AFFL AST PROF|1
57720000|93937151|1378|TA12|2004-06-15|NULL|STATISTICAL RESEARCH, CRD 3|1
28311000|42435030|1086|TU2N|1996-06-21|NULL|VETERINARY HOSPITAL TECH, SR|1
60460000|32743181|1483|STAS|2006-09-14|NULL|STU AST - NON-CLERICAL & ADMIN|1
57140100|56896903|140|CTSY|2008-01-01|NULL|AFFL AST PROF|1
60030000|31101121|1483|FWSP|2012-05-01|NULL|STU AST - NON-CLERICAL & ADMIN|1
28040000|37847980|1305|TA12|1989-11-13|NULL|ACCOUNTING, CRD 3|1
19020000|39419121|1483|STAS|2013-01-15|NULL|STU AST - NON-CLERICAL & ADMIN|1
29052001|80398501|942|TU2E|2003-08-08|NULL|CHEMIST|1
16240100|51764526|394|FAPD|2010-11-01|NULL|POSTDOC ASO|1
15010000|11550346|449|FA12|2006-09-29|NULL|DEAN & PROF|1
19020000|42146779|1483|STAS|2013-09-05|NULL|STU AST - NON-CLERICAL & ADMIN|1
15060000|78476420|1483|STAS|2014-07-11|NULL|STU AST - NON-CLERICAL & ADMIN|1
16380100|53936850|541|GA09|2011-08-16|NULL|GRADUATE AST-T|1
60150000|05831393|541|GA12|2013-08-16|NULL|GRADUATE AST-T|1
62010600|27783056|1299|TA12|2012-09-14|NULL|HUMAN RESOURCES, CRD 3|1
19070000|76562662|541|GA12|2014-08-16|NULL|GRADUATE AST-T|1
02010100|66687583|806|TU2N|2014-01-10|NULL|SECRETARY, EXECUTIVE|1
29150000|15085118|394|FAPD|2012-09-28|NULL|POSTDOC ASO|1
16940100|89135955|541|GA09|2014-08-16|NULL|GRADUATE AST-T|1
17200300|07041837|1184|TA12|2002-12-02|NULL|DEVELOPMENT/ALUMNI AFF, CRD 1|1
31010100|18226321|833|TU2N|NULL|NULL|FISCAL AST|1
60030000|85218760|1328|TA12|1986-03-25|NULL|EDUC MEDIA/COMMUNIC, CRD 4|1
23040000|90586559|512|FA09|2009-08-16|NULL|EMIN SCHOLAR|1
16380000|01779150|541|GA09|2012-08-16|NULL|GRADUATE AST-T|1
23010201|31048110|541|GA09|2014-08-16|NULL|GRADUATE AST-T|1
04020000|11191294|1483|STAS|2013-09-05|NULL|STU AST - NON-CLERICAL & ADMIN|1
16030100|37434490|730|CTSY|2004-06-18|NULL|CO SCTST|1
29190000|96104913|1423|TA12|2010-03-15|NULL|MEDICAL/HLTH ADMIN, ASO DIR 5|1
04020000|06696809|1483|STAS|2013-01-04|NULL|STU AST - NON-CLERICAL & ADMIN|1
26080100|43998424|1483|STAS|2012-08-14|NULL|STU AST - NON-CLERICAL & ADMIN|1
19020000|93546222|1483|STAS|2013-01-24|NULL|STU AST - NON-CLERICAL & ADMIN|1
32060300|96556659|185|CTSY|2013-09-05|NULL|CO CLIN LECTURER|1
30050000|14274961|757|FACM|2004-06-18|NULL|PRG DIR & CLIN ASO PROF|1
60140000|75218800|742|CTSY|2009-03-16|NULL|CO AST SCTST|1
29080000|35317500|757|FACM|2003-07-01|NULL|PRG DIR & CLIN ASO PROF|1
60150000|75697930|940|TU2E|1999-09-30|NULL|BIOLOGICAL SCIENTIST, SR|1
04020000|19417535|1483|STAS|2013-08-29|NULL|STU AST - NON-CLERICAL & ADMIN|1
52033000|07098591|1483|STAS|2003-06-16|NULL|STU AST - NON-CLERICAL & ADMIN|1
35010800|89991908|955|TU2E|2011-01-14|NULL|REGISTERED NURSE PRACT, ADVANC|1
60150000|78643191|1483|STAS|2012-05-18|NULL|STU AST - NON-CLERICAL & ADMIN|1
34010206|80711101|1483|STAS|2013-10-04|NULL|STU AST - NON-CLERICAL & ADMIN|1
14200350|99131169|1483|STAS|2014-03-14|NULL|STU AST - NON-CLERICAL & ADMIN|1
04080400|70112671|1483|STAS|2014-01-02|NULL|STU AST - NON-CLERICAL & ADMIN|1
02140100|34698430|1344|TA12|2010-02-05|NULL|EDUC/TRAINING PROGS, CRD 2|1
29060000|94849254|940|TU2E|2010-10-25|NULL|BIOLOGICAL SCIENTIST, SR|1
04020000|39895362|1483|STAS|2012-04-20|NULL|STU AST - NON-CLERICAL & ADMIN|1
04020000|60988116|1483|STAS|2014-05-02|NULL|STU AST - NON-CLERICAL & ADMIN|1
14200500|60743346|1483|STAS|2013-02-06|NULL|STU AST - NON-CLERICAL & ADMIN|1
28334300|81769060|1483|STAS|2004-06-18|NULL|STU AST - NON-CLERICAL & ADMIN|1
04020000|68546243|1483|STAS|2013-12-09|NULL|STU AST - NON-CLERICAL & ADMIN|1
32080500|60961930|149|OF12|2011-10-15|NULL|ADJ CLIN AST PROF|1
11090000|87358807|818|TU2N|2003-05-27|NULL|ADMINISTRATIVE AST|1
60170000|21339807|140|CTSY|2007-10-18|NULL|AFFL AST PROF|1
18050000|18989992|1483|STAS|2013-01-07|NULL|STU AST - NON-CLERICAL & ADMIN|1
60740000|83887000|1100|TU2N|1980-02-29|NULL|AGRICULTURAL AST|1
04080200|39157863|1430|TA12|2013-10-25|NULL|STUDENT AFFAIRS, CRD 2|1
34170402|94595416|757|FA12|2005-07-01|NULL|PRG DIR & CLIN ASO PROF|1
16960400|93517031|1483|STAS|2013-07-01|NULL|STU AST - NON-CLERICAL & ADMIN|1
34080102|51714134|1483|STAS|2014-03-03|NULL|STU AST - NON-CLERICAL & ADMIN|1
63650200|28805168|1049|TU2N|2008-03-07|NULL|REFRIGERATION MECHANIC, SR|1
60352004|63639855|335|FA12|2007-12-14|NULL|CTY EXT DIR & EXT AGENT II|1
56020000|03573361|727|CTSY|1986-07-01|NULL|CO CURATOR|1
26080100|69170922|1483|STAS|2013-09-18|NULL|STU AST - NON-CLERICAL & ADMIN|1
19140000|97942690|512|FA09|2004-06-18|NULL|EMIN SCHOLAR|1
16309001|01511254|1483|STAS|2012-10-23|NULL|STU AST - NON-CLERICAL & ADMIN|1
16140000|63671331|539|GA09|2012-08-16|NULL|GRADUATE TCH AST|1
60180000|18841109|940|TU2E|2005-03-14|NULL|BIOLOGICAL SCIENTIST, SR|1
04020000|55328873|1483|STAS|2014-01-06|NULL|STU AST - NON-CLERICAL & ADMIN|1
60150000|05502618|1483|STAS|2013-11-22|NULL|STU AST - NON-CLERICAL & ADMIN|1
16920000|11136334|541|GA09|2012-08-16|NULL|GRADUATE AST-T|1
16320000|41248930|541|GA09|2013-08-16|NULL|GRADUATE AST-T|1
16980300|81308585|1483|STAS|2014-05-31|NULL|STU AST - NON-CLERICAL & ADMIN|1
33050000|48467671|394|FAPD|2011-01-07|NULL|POSTDOC ASO|1
16420000|51141954|140|CTSY|2014-07-01|NULL|AFFL AST PROF|1
16120100|55175820|541|GA12|2013-08-16|NULL|GRADUATE AST-T|1
04020000|58031056|1483|STAS|2013-08-16|NULL|STU AST - NON-CLERICAL & ADMIN|1
19030000|90126951|1483|STAS|2013-09-30|NULL|STU AST - NON-CLERICAL & ADMIN|1
60140000|56873190|940|TU2E|2002-09-15|NULL|BIOLOGICAL SCIENTIST, SR|1
23100100|03981410|1483|STAS|2013-01-14|NULL|STU AST - NON-CLERICAL & ADMIN|1
16400100|24915149|541|GA12|2013-09-07|NULL|GRADUATE AST-T|1
34100103|91449191|1483|STAS|2009-02-09|NULL|STU AST - NON-CLERICAL & ADMIN|1
62060200|99633893|1483|STAS|2014-08-01|NULL|STU AST - NON-CLERICAL & ADMIN|1
16140000|39978890|478|FA09|2005-08-16|NULL|CHAIR & PROF|1
26010600|16363904|1483|STAS|2013-06-14|NULL|STU AST - NON-CLERICAL & ADMIN|1
16900100|14573531|541|GA09|2013-08-16|NULL|GRADUATE AST-T|1
60100000|15461038|394|FAPD|2012-01-17|NULL|POSTDOC ASO|1
63550400|45558300|1049|TU2N|2009-11-20|NULL|REFRIGERATION MECHANIC, SR|1
16280100|09145137|539|GA09|2012-08-16|NULL|GRADUATE TCH AST|1
29050100|71740865|836|TU2N|2008-10-08|NULL|ACCOUNTANT|1
13020100|83426539|541|GA09|2013-08-16|NULL|GRADUATE AST-T|1
04020000|82761975|1483|STAS|2014-03-14|NULL|STU AST - NON-CLERICAL & ADMIN|1
16309001|26134613|1483|STAS|2012-01-17|NULL|STU AST - NON-CLERICAL & ADMIN|1
19010300|65436346|1483|STAS|2014-06-27|NULL|STU AST - NON-CLERICAL & ADMIN|1
32050000|93381330|140|CTSY|1999-03-01|NULL|AFFL AST PROF|1
60190000|93098599|394|FAPD|2011-01-07|NULL|POSTDOC ASO|1
32050000|18909561|145|CTSY|2012-01-09|NULL|AFFL CLIN INSTRUCTOR|1
14200350|69830961|1483|STAS|2012-10-14|NULL|STU AST - NON-CLERICAL & ADMIN|1
16900100|88418134|541|GA09|2014-08-16|NULL|GRADUATE AST-T|1
16309001|15691898|1483|STAS|2013-02-06|NULL|STU AST - NON-CLERICAL & ADMIN|1
32060300|59051001|185|CTSY|2013-05-13|NULL|CO CLIN LECTURER|1
29080100|63271351|940|TU2E|2010-05-17|NULL|BIOLOGICAL SCIENTIST, SR|1
36010000|74044419|140|CTSY|2012-12-07|NULL|AFFL AST PROF|1
60100000|32962926|541|GA12|2013-05-16|NULL|GRADUATE AST-T|1
16240100|53406743|1483|STAS|2013-02-01|NULL|STU AST - NON-CLERICAL & ADMIN|1
30090000|12148921|1298|TA12|2013-09-06|NULL|HUMAN RESOURCES, CRD 2|1
13040100|64058500|541|GA12|2014-08-16|NULL|GRADUATE AST-T|1
04020000|91993296|1483|STAS|2013-09-09|NULL|STU AST - NON-CLERICAL & ADMIN|1
29010400|12610174|818|TU2N|2007-05-09|NULL|ADMINISTRATIVE AST|1
34060300|78748517|982|TU2N|2014-07-11|NULL|DENTAL AST|1
04020000|44354780|1483|STAS|2014-07-01|NULL|STU AST - NON-CLERICAL & ADMIN|1
16309001|05079461|1483|STAS|2013-05-16|NULL|STU AST - NON-CLERICAL & ADMIN|1
29051400|24424191|790|FACM|2013-03-25|NULL|CLIN ASO PROF|1
57140100|11341124|1344|TA12|2013-08-27|NULL|EDUC/TRAINING PROGS, CRD 2|1
64801000|57844690|835|TU2N|1998-06-12|NULL|FISCAL OPERATIONS SPV|1
04020000|69833607|1483|STAS|2013-01-30|NULL|STU AST - NON-CLERICAL & ADMIN|1
16010500|74121915|1363|TA12|2005-01-10|NULL|DEVELOPMENT/ALUMNI AFF, CRD 4|1
52050000|23071560|1483|STAS|2008-04-01|NULL|STU AST - NON-CLERICAL & ADMIN|1
29200000|04823131|394|FAPD|2013-07-15|NULL|POSTDOC ASO|1
16240100|61699196|1483|STAS|2012-04-24|NULL|STU AST - NON-CLERICAL & ADMIN|1
28050000|39851985|394|FAPD|2013-08-16|NULL|POSTDOC ASO|1
29080100|93369059|1483|STAS|2012-08-16|NULL|STU AST - NON-CLERICAL & ADMIN|1
24080100|32153698|1483|STAS|2011-11-11|NULL|STU AST - NON-CLERICAL & ADMIN|1
73030000|75711922|1114|US2N|2011-10-28|NULL|LAW ENFORCEMENT OFFICER|1
60210000|20588400|940|US2E|1995-07-24|NULL|BIOLOGICAL SCIENTIST, SR|1
60150000|17559653|1483|STAS|2013-06-01|NULL|STU AST - NON-CLERICAL & ADMIN|1
24010200|99691991|1483|STAS|2014-05-09|NULL|STU AST - NON-CLERICAL & ADMIN|1
62060200|19062349|1483|FWSP|2014-02-11|NULL|STU AST - NON-CLERICAL & ADMIN|1
60152300|99575209|1483|STAS|2012-03-02|NULL|STU AST - NON-CLERICAL & ADMIN|1
04020000|21991921|1483|STAS|2013-08-16|NULL|STU AST - NON-CLERICAL & ADMIN|1
04020000|54517698|1483|STAS|2013-09-05|NULL|STU AST - NON-CLERICAL & ADMIN|1
04020000|58031056|1483|STAS|2012-09-11|NULL|STU AST - NON-CLERICAL & ADMIN|1
48032000|72828450|1374|TA12|1995-03-06|NULL|COMPUTER APPLICATIONS, CRD 3|1
16240100|41246558|541|GA09|2012-08-16|NULL|GRADUATE AST-T|1
16240100|97451420|541|GA09|2012-08-16|NULL|GRADUATE AST-T|1
29110000|16194357|1483|STAS|2012-09-14|NULL|STU AST - NON-CLERICAL & ADMIN|1
04020000|51399825|1483|STAS|2013-08-16|NULL|STU AST - NON-CLERICAL & ADMIN|1
16980300|09108936|1483|STAS|2012-01-21|NULL|STU AST - NON-CLERICAL & ADMIN|1
30080000|12687781|757|FACM|1988-10-01|NULL|PRG DIR & CLIN ASO PROF|1
29080100|11973281|1483|STAS|2013-09-13|NULL|STU AST - NON-CLERICAL & ADMIN|1
29141002|45987062|790|FACM|2004-06-18|NULL|CLIN ASO PROF|1
60353059|95452035|439|FA12|2009-10-14|NULL|EXT AGENT I|1
73040200|93145113|1483|STAS|2014-08-29|NULL|STU AST - NON-CLERICAL & ADMIN|1
73030000|81997240|1114|US2N|1999-02-24|NULL|LAW ENFORCEMENT OFFICER|1
56021600|62507805|1483|STAS|2012-05-18|NULL|STU AST - NON-CLERICAL & ADMIN|1
04020000|93813171|1483|STAS|2014-01-17|NULL|STU AST - NON-CLERICAL & ADMIN|1
04020000|09248187|1483|STAS|2013-01-04|NULL|STU AST - NON-CLERICAL & ADMIN|1
14200850|05967241|1483|STAS|2012-09-29|NULL|STU AST - NON-CLERICAL & ADMIN|1
04030200|83999072|1483|STAS|2012-07-02|NULL|STU AST - NON-CLERICAL & ADMIN|1
04030000|60850430|1155|TA12|2010-07-23|NULL|CLINICAL PROGRAMS, CRD 1|1
05090000|06995000|1430|TA12|2014-07-14|NULL|STUDENT AFFAIRS, CRD 2|1
29092200|75888610|185|CTSY|2014-05-01|NULL|CO CLIN LECTURER|1
04050300|49644578|1483|STAS|2013-09-06|NULL|STU AST - NON-CLERICAL & ADMIN|1
19090100|49539896|1483|STAS|2013-08-30|NULL|STU AST - NON-CLERICAL & ADMIN|1
60070000|37993521|1269|TA12|2008-08-08|NULL|RESEARCH PROGS/SVCS, CRD 1|1
32060300|51084601|185|CTSY|2010-02-15|NULL|CO CLIN LECTURER|1
04020000|37161818|1483|STAS|2012-09-10|NULL|STU AST - NON-CLERICAL & ADMIN|1
16360100|90608055|541|GA12|2011-08-16|NULL|GRADUATE AST-T|1
16980500|33007410|1437|TA12|1988-07-20|NULL|RESEARCH PROGS/SVCS, CRD 3|1
29050700|15918999|394|FAPD|2012-09-01|NULL|POSTDOC ASO|1
29050900|14839875|1269|TA12|2002-12-09|NULL|RESEARCH PROGS/SVCS, CRD 1|1
16320000|76619170|541|GA09|2014-08-16|NULL|GRADUATE AST-T|1
04020000|41613362|1483|STAS|2013-08-16|NULL|STU AST - NON-CLERICAL & ADMIN|1
50010000|47939818|818|TU2N|2010-11-12|NULL|ADMINISTRATIVE AST|1
11090000|90143388|1483|STAS|2013-06-03|NULL|STU AST - NON-CLERICAL & ADMIN|1
62060200|77683420|1483|STAS|2013-10-08|NULL|STU AST - NON-CLERICAL & ADMIN|1
28090000|61113399|730|CTSY|2012-06-11|NULL|CO SCTST|1
62010600|33188187|1299|TA12|2003-08-15|NULL|HUMAN RESOURCES, CRD 3|1
29080100|53466950|394|FAPD|2011-08-19|NULL|POSTDOC ASO|1
30050000|96112802|790|FACM|2010-08-01|NULL|CLIN ASO PROF|1
04080100|55143143|1483|STAS|2014-05-09|NULL|STU AST - NON-CLERICAL & ADMIN|1
34060300|40925790|982|TU2N|1994-11-07|NULL|DENTAL AST|1
04020000|11374395|1483|STAS|2014-07-07|NULL|STU AST - NON-CLERICAL & ADMIN|1
19050000|05225398|1496|CTSY|2013-07-15|NULL|CO RES AST PROF|1
29091200|63967033|149|OF12|2007-08-24|NULL|ADJ CLIN AST PROF|1
04020000|14326349|1483|STAS|2014-01-03|NULL|STU AST - NON-CLERICAL & ADMIN|1
29030101|26019538|394|FAPD|2007-01-01|NULL|POSTDOC ASO|1
04020000|21521363|1483|STAS|2013-08-16|NULL|STU AST - NON-CLERICAL & ADMIN|1
04050000|51934138|1430|TA12|2010-04-30|NULL|STUDENT AFFAIRS, CRD 2|1
19140000|41912191|1483|STAS|2014-08-16|NULL|STU AST - NON-CLERICAL & ADMIN|1
55070200|66411850|686|FA12|2014-07-09|NULL|VIS AST UNIV LIBRARIAN|1
29080100|47141910|902|TU2E|2014-03-14|NULL|MARKETING SPECIALIST|1
29030000|73960600|140|CTSY|2005-07-01|NULL|AFFL AST PROF|1
04020000|39007190|1483|STAS|2013-01-17|NULL|STU AST - NON-CLERICAL & ADMIN|1
62060100|13105624|1483|STAS|2012-04-02|NULL|STU AST - NON-CLERICAL & ADMIN|1
29051900|85211916|149|OF12|2011-05-08|NULL|ADJ CLIN AST PROF|1
60170000|18706510|140|CTSY|2004-06-18|NULL|AFFL AST PROF|1
16940100|88859174|541|GA09|2013-08-16|NULL|GRADUATE AST-T|1
60734000|99613458|394|FAPD|2008-05-29|NULL|POSTDOC ASO|1
16480100|41438181|541|GA09|2014-08-16|NULL|GRADUATE AST-T|1
16300100|04184516|539|GA09|2008-08-16|NULL|GRADUATE TCH AST|1
56021300|11114450|394|FAPD|2014-07-01|NULL|POSTDOC ASO|1
16880100|81942730|541|GA09|2010-08-16|NULL|GRADUATE AST-T|1
60170000|74992330|140|CTSY|2004-06-18|NULL|AFFL AST PROF|1
16940100|41599194|539|GA09|2010-08-16|NULL|GRADUATE TCH AST|1
26020100|54629348|541|GA09|2013-04-22|NULL|GRADUATE AST-T|1
17060100|98562987|531|FA09|2009-07-18|NULL|LECTURER|1
19070000|93968319|394|FAPD|2006-05-15|NULL|POSTDOC ASO|1
16320000|12281675|541|GA09|2013-08-16|NULL|GRADUATE AST-T|1
32060000|20115993|394|FAPD|2014-06-30|NULL|POSTDOC ASO|1
29120000|45075790|818|TU2N|2002-03-01|NULL|ADMINISTRATIVE AST|1
32060300|16900142|140|CTSY|2004-07-01|NULL|AFFL AST PROF|1
16740000|86396400|140|CTSY|2004-06-18|NULL|AFFL AST PROF|1
63701200|55144945|1083|TU2N|2013-01-02|NULL|ELECTRONIC TECH, SR|1
14200700|21911000|931|US2E|1994-12-02|NULL|ENGINEER, SR|1
60170000|29348331|140|CTSY|2011-04-27|NULL|AFFL AST PROF|1
16360100|19595967|541|GA12|2009-08-16|NULL|GRADUATE AST-T|1
16900100|92157657|541|GA09|2006-08-16|NULL|GRADUATE AST-T|1
04020000|89156183|1483|STAS|2014-05-09|NULL|STU AST - NON-CLERICAL & ADMIN|1
32030000|73916237|394|FAPD|2013-08-30|NULL|POSTDOC ASO|1
04020000|41155554|1483|STAS|2013-05-01|NULL|STU AST - NON-CLERICAL & ADMIN|1
16320000|19441356|541|GA09|2008-06-04|NULL|GRADUATE AST-T|1
29120000|15772870|818|TU2N|1998-01-06|NULL|ADMINISTRATIVE AST|1
29120000|49282860|633|FACM|2004-06-18|NULL|ACT CHAIR & PROF|1
16040100|58896165|541|GA09|2013-08-16|NULL|GRADUATE AST-T|1
33070000|36973171|1888|OPSE|2014-07-01|NULL|Intern (OPS)|1
16400100|18177815|541|GA09|2012-05-15|NULL|GRADUATE AST-T|1
18050000|29441935|541|GA09|2012-01-01|NULL|GRADUATE AST-T|1
04020000|12083352|1483|STAS|2014-07-14|NULL|STU AST - NON-CLERICAL & ADMIN|1
33060000|65219154|1888|OPSE|2010-07-10|NULL|Intern (OPS)|1
13020100|39898300|1892|FA09|1988-08-12|NULL|AST SCHOOL DIR & PROFESSOR|1
18300000|21018794|1344|TA12|2011-10-03|NULL|EDUC/TRAINING PROGS, CRD 2|1
36020000|27510710|199|FA12|2013-06-21|NULL|RES PROF|1
32060000|72277060|394|FAPD|2006-06-05|NULL|POSTDOC ASO|1
23010201|22179223|541|GA09|2011-07-15|NULL|GRADUATE AST-T|1
19070000|55195035|1483|STAS|2014-06-10|NULL|STU AST - NON-CLERICAL & ADMIN|1
33070000|15826360|1496|CTSY|2004-06-18|NULL|CO RES AST PROF|1
04020000|98644416|1483|STAS|2014-07-03|NULL|STU AST - NON-CLERICAL & ADMIN|1
29092200|48803180|806|TU2N|1997-07-07|NULL|SECRETARY, EXECUTIVE|1
32080500|55972740|149|OF12|2011-10-01|NULL|ADJ CLIN AST PROF|1
04020000|92152636|1483|STAS|2013-08-16|NULL|STU AST - NON-CLERICAL & ADMIN|1
29091200|21111916|955|TU2E|2009-02-06|NULL|REGISTERED NURSE PRACT, ADVANC|1
19050000|66674326|541|GA12|2014-08-16|NULL|GRADUATE AST-T|1
16380000|77687549|539|GA09|2009-08-16|NULL|GRADUATE TCH AST|1
60080000|79984436|1483|STAS|2013-03-01|NULL|STU AST - NON-CLERICAL & ADMIN|1
56021200|66384451|1483|STAS|2013-05-16|NULL|STU AST - NON-CLERICAL & ADMIN|1
04020000|37161818|1483|STAS|2013-01-18|NULL|STU AST - NON-CLERICAL & ADMIN|1
63640300|30479322|1049|TU2N|2012-02-14|NULL|REFRIGERATION MECHANIC, SR|1
35040200|99211238|1483|STAS|2011-08-26|NULL|STU AST - NON-CLERICAL & ADMIN|1
17060200|59626685|1483|STAS|2011-10-14|NULL|STU AST - NON-CLERICAL & ADMIN|1
16309001|37151378|1483|STAS|2011-10-31|NULL|STU AST - NON-CLERICAL & ADMIN|1
18300000|96499905|1483|STAS|2013-09-27|NULL|STU AST - NON-CLERICAL & ADMIN|1
19140000|97029120|127|CTSY|2004-06-18|NULL|AFFL DIS SER PROF|1
32060000|05566681|185|CTSY|2000-01-01|NULL|CO CLIN LECTURER|1
64601000|52421135|1305|TA12|2006-12-04|NULL|ACCOUNTING, CRD 3|1
62060100|12891999|1483|STAS|2013-08-22|NULL|STU AST - NON-CLERICAL & ADMIN|1
04020000|63115341|1483|STAS|2014-03-14|NULL|STU AST - NON-CLERICAL & ADMIN|1
60180000|65211798|1483|STAS|2014-01-29|NULL|STU AST - NON-CLERICAL & ADMIN|1
29040100|37021280|324|FACM|2012-06-22|NULL|PRG DIR & AST PROF|1
62010200|25781632|1298|TA12|2008-06-10|NULL|HUMAN RESOURCES, CRD 2|1
03030000|49897688|1483|STAS|2014-04-18|NULL|STU AST - NON-CLERICAL & ADMIN|1
60170000|25711410|140|CTSY|2008-06-03|NULL|AFFL AST PROF|1
62010700|24107110|1298|TA12|2010-07-12|NULL|HUMAN RESOURCES, CRD 2|1
