harvested_by|sponsorid|name|funder|date_harvested|uri|remove
VIVO Pump 0.8.0|GM0006371|Association Advancement of Med Instrumentation|1|2015-10-15||
VIVO Pump 0.8.0|GM0006377|Association for Computing Machinery|1|2015-10-15||
VIVO Pump 0.8.0|GM0006385|Farris Foundation|1|2015-10-15||
VIVO Pump 0.8.0|GM0006799|Langston University|1|2015-10-15||
VIVO Pump 0.8.0|GM0006813|University of New South Wales|1|2015-10-15||
VIVO Pump 0.8.0|GM0006855|Stemline Therapeutics Inc|1|2015-10-15||
VIVO Pump 0.8.0|GM0006948|Robert Rauschenberg Foundation|1|2015-10-15||
VIVO Pump 0.8.0|GM0005327|Bush Charitable Foundation Edyth|1|2015-10-15|http://vivo.ufl.edu/individual/n965403480|
VIVO Pump 0.8.0|GM03795|Micron Group|1|2015-10-15|http://vivo.ufl.edu/individual/n1558978926|
VIVO Pump 0.8.0|GM03796|Henry J Kaiser Family Foundation|1|2015-10-15|http://vivo.ufl.edu/individual/n114769285|
VIVO Pump 0.8.0|GM03403|Uniroyal Chemical Company|1|2015-10-15|http://vivo.ufl.edu/individual/n1272833661|
VIVO Pump 0.8.0|GM03404|Residual Funds|1|2015-10-15|http://vivo.ufl.edu/individual/n119830|
VIVO Pump 0.8.0|GM03405|University Area Community Development Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n1279872882|
VIVO Pump 0.8.0|GM03406|The Christensen Fund|1|2015-10-15|http://vivo.ufl.edu/individual/n712766797|
VIVO Pump 0.8.0|GM03407|Childrens Hosp Los Angeles|1|2015-10-15|http://vivo.ufl.edu/individual/n739584702|
VIVO Pump 0.8.0|GM03700|Florida Nursery Growers and Landscape Association|1|2015-10-15|http://vivo.ufl.edu/individual/n453126597|
VIVO Pump 0.8.0|GM03701|American Education Finance Association|1|2015-10-15|http://vivo.ufl.edu/individual/n1021903678|
VIVO Pump 0.8.0|GM0006027|Universidad De La Salle|1|2015-10-15|http://vivo.ufl.edu/individual/n7904237732|
VIVO Pump 0.8.0|GM0006063|Qmedic|1|2015-10-15|http://vivo.ufl.edu/individual/n4807193817|
VIVO Pump 0.8.0|GM0006184|Zavante Therapeutics|1|2015-10-15||
VIVO Pump 0.8.0|GM0006824|Reata Pharmaceuticals|1|2015-10-15||
VIVO Pump 0.8.0|GM0006852|US Meat Export Federaion|1|2015-10-15||
VIVO Pump 0.8.0|GM0006072|Rosenstiel Marine School of Atmospheric|1|2015-10-15|http://vivo.ufl.edu/individual/n7273330896|
VIVO Pump 0.8.0|GM0006167|Orion Solutions|1|2015-10-15||
VIVO Pump 0.8.0|GM0006255|Conatus Pharmaceuticals|1|2015-10-15||
VIVO Pump 0.8.0|GM0006053|City of Green Cove Springs|1|2015-10-15|http://vivo.ufl.edu/individual/n9728065251|
VIVO Pump 0.8.0|GM0006182|Oklahoma 4-H Foundation|1|2015-10-15||
VIVO Pump 0.8.0|GM0006708|Rockefeller Archive Center|1|2015-10-15||
VIVO Pump 0.8.0|GM0006711|Russkiy Mir Foundation|1|2015-10-15||
VIVO Pump 0.8.0|GM03417|Sport Technician|1|2015-10-15|http://vivo.ufl.edu/individual/n2214491759|
VIVO Pump 0.8.0|GM0005720|Florida Atlantic University Foundation|1|2015-10-15|http://vivo.ufl.edu/individual/n2529467227|
VIVO Pump 0.8.0|GM0005750|Biomerieux|1|2015-10-15|http://vivo.ufl.edu/individual/n5258951626|
VIVO Pump 0.8.0|GM0006227|Bok Tower Gardens|1|2015-10-15||
VIVO Pump 0.8.0|GM0005811|Purdue Innovation&Commercialization Center|1|2015-10-15|http://vivo.ufl.edu/individual/n4561767363|
VIVO Pump 0.8.0|GM0005998|Qatar University|1|2015-10-15|http://vivo.ufl.edu/individual/n6069807089|
VIVO Pump 0.8.0|GM0007093|Amyloidosis Foundation|1|2015-10-15||
VIVO Pump 0.8.0|GM0007094|New York Academy of Sciences|1|2015-10-15||
VIVO Pump 0.8.0|GM0007095|Pancreatic Cancer Action Network|1|2015-10-15||
VIVO Pump 0.8.0|GM0007096|Give to Cure|1|2015-10-15||
VIVO Pump 0.8.0|GM0005481|Tampa Bay Regional Planning Council|1|2015-10-15|http://vivo.ufl.edu/individual/n458821688|
VIVO Pump 0.8.0|GM0005917|Ayer Capital|1|2015-10-15|http://vivo.ufl.edu/individual/n6758669094|
VIVO Pump 0.8.0|GM0006225|Wellness & Prevention|1|2015-10-15||
VIVO Pump 0.8.0|GM0006962|Oxford University Press|1|2015-10-15||
VIVO Pump 0.8.0|GM0006497|Franklin and Eleanor Roosevelt Institute|1|2015-10-15||
VIVO Pump 0.8.0|GM0006502|Gainesville Area Innovation Network|1|2015-10-15||
VIVO Pump 0.8.0|GM0005479|International Tropical Timber Organization|1|2015-10-15|http://vivo.ufl.edu/individual/n5717185|
VIVO Pump 0.8.0|GM0005581|Silicon Valley Community Foundation|1|2015-10-15|http://vivo.ufl.edu/individual/n624694961|
VIVO Pump 0.8.0|ENSYSTEX|Ensystex|1|2015-10-15||
VIVO Pump 0.8.0|GM0005689|S African Center for Epid Mod and Analysis|1|2015-10-15|http://vivo.ufl.edu/individual/n3955245281|
VIVO Pump 0.8.0|GM0005850|Convey Computer Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n2872280023|
VIVO Pump 0.8.0|GM0005880|Theorem Clinical Research|1|2015-10-15|http://vivo.ufl.edu/individual/n3303014417|
VIVO Pump 0.8.0|GM0005911|Schwabe North America|1|2015-10-15|http://vivo.ufl.edu/individual/n110473116|
VIVO Pump 0.8.0|GM0005437|Myelorx|1|2015-10-15|http://vivo.ufl.edu/individual/n7009301792|
VIVO Pump 0.8.0|GM0006308|Alexia Foundation|1|2015-10-15||
VIVO Pump 0.8.0|GM0006318|Am Institute for Medical and Biological Engineer|1|2015-10-15||
VIVO Pump 0.8.0|GM0006350|American Skin Association|1|2015-10-15||
VIVO Pump 0.8.0|GM0006384|Bavaria California Technology Center|1|2015-10-15||
VIVO Pump 0.8.0|GM0006394|Borchard Foundation|1|2015-10-15||
VIVO Pump 0.8.0|GM0006401|British Academy|1|2015-10-15||
VIVO Pump 0.8.0|GM0006407|Calvin K. Kazanjian Economics Foundation|1|2015-10-15||
VIVO Pump 0.8.0|GM0006415|Center for Cultural Judaism|1|2015-10-15||
VIVO Pump 0.8.0|GM0006425|Child Neurology Foundation|1|2015-10-15||
VIVO Pump 0.8.0|GM0006454|Medosome Biotech|1|2015-10-15||
VIVO Pump 0.8.0|GM0006899|Nanozyme Inc|1|2015-10-15||
VIVO Pump 0.8.0|GM0006989|Laknenau Institute for Medical Research|1|2015-10-15||
VIVO Pump 0.8.0|GM0005577|Tec-Masters|1|2015-10-15|http://vivo.ufl.edu/individual/n5920935092|
VIVO Pump 0.8.0|GM0005660|Pest Natural|1|2015-10-15|http://vivo.ufl.edu/individual/n1260945350|
VIVO Pump 0.8.0|GM0005496|Viva Healthcare Alliance|1|2015-10-15|http://vivo.ufl.edu/individual/n5271399140|
VIVO Pump 0.8.0|GM0005310|Gator Exchange Club|1|2015-10-15|http://vivo.ufl.edu/individual/n1172903914|
VIVO Pump 0.8.0|GM0005436|Valspar|1|2015-10-15|http://vivo.ufl.edu/individual/n1256374624|
VIVO Pump 0.8.0|GM0007130|Davey Institute|1|2015-10-15||
VIVO Pump 0.8.0|GM0007129|Syapse Inc|1|2015-10-15||
VIVO Pump 0.8.0|GM0007217|Lasersharp Flexpak Services Llc|1|2015-10-15||
VIVO Pump 0.8.0|GM0007218|US Department of Veterans Affairs|1|2015-10-15||
VIVO Pump 0.8.0|GM0007216|Innovative Space Technologies Llc|1|2015-10-15||
VIVO Pump 0.8.0|GM0007215|Immunocept Medical Products Llc|1|2015-10-15||
VIVO Pump 0.8.0|GM0007304|Interdisciplinary Neonatal Follow-Up|1|2015-10-15||
VIVO Pump 0.8.0|GM0007305|Gulf and Caribbean Fisheries Institute|1|2015-10-15||
VIVO Pump 0.8.0|GM0005994|Forefront Biomedical International Company|1|2015-10-15|http://vivo.ufl.edu/individual/n6119376553|
VIVO Pump 0.8.0|GM0006013|Quintessence Biosciences Inc.|1|2015-10-15|http://vivo.ufl.edu/individual/n1850317178|
VIVO Pump 0.8.0|GM0006291|The Medical Foundation|1|2015-10-15||
VIVO Pump 0.8.0|GM0006794|Emergent Biosolutions|1|2015-10-15||
VIVO Pump 0.8.0|GM0006828|Dart Industries Inc|1|2015-10-15||
VIVO Pump 0.8.0|GM0006988|Ortho Clinical Diagnostic Inc|1|2015-10-15||
VIVO Pump 0.8.0|GM0006719|School for Advanced Research|1|2015-10-15||
VIVO Pump 0.8.0|GM0006749|Swedish Council of America|1|2015-10-15||
VIVO Pump 0.8.0|GM0005490|Nutrisystem|1|2015-10-15|http://vivo.ufl.edu/individual/n1611950929|
VIVO Pump 0.8.0|GM0005705|Korea Electronics Technology Institute|1|2015-10-15|http://vivo.ufl.edu/individual/n7543431120|
VIVO Pump 0.8.0|GM0006586|Josef Steiner Cancer Research Foundation|1|2015-10-15||
VIVO Pump 0.8.0|GM0006596|Liberace Foundation|1|2015-10-15||
VIVO Pump 0.8.0|GM0006605|Lymphatic Research Foundation|1|2015-10-15||
VIVO Pump 0.8.0|GM0006620|Melanoma Research Foundation|1|2015-10-15||
VIVO Pump 0.8.0|GM0006632|Nanda-I Foundation|1|2015-10-15||
VIVO Pump 0.8.0|GM0006648|National Pork Board|1|2015-10-15||
VIVO Pump 0.8.0|GM0005895|Samsung Electronics|1|2015-10-15|http://vivo.ufl.edu/individual/n5735251185|
VIVO Pump 0.8.0|GM0005933|Herman Miller Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n8229754071|
VIVO Pump 0.8.0|GM0005934|Bayer Technology Services|1|2015-10-15|http://vivo.ufl.edu/individual/n9075953777|
VIVO Pump 0.8.0|GM0007042|Indonesian Institute of Sciences|1|2015-10-15||
VIVO Pump 0.8.0|GM0007068|Lalor Foundation|1|2015-10-15||
VIVO Pump 0.8.0|GM0007075|Air Medical Physician Association|1|2015-10-15||
VIVO Pump 0.8.0|GM0006190|Swedish Foundation for Humanities & Society Science|1|2015-10-15||
VIVO Pump 0.8.0|GM0006389|Biomedical Engineering Society|1|2015-10-15||
VIVO Pump 0.8.0|GM0006395|Boston College|1|2015-10-15||
VIVO Pump 0.8.0|GM0006403|British Embassy|1|2015-10-15||
VIVO Pump 0.8.0|GM0005412|Neurophage Pharmaceuticals|1|2015-10-15|http://vivo.ufl.edu/individual/n5336074503|
VIVO Pump 0.8.0|GM0005421|Faculte De Medecine|1|2015-10-15|http://vivo.ufl.edu/individual/n5606430505|
VIVO Pump 0.8.0|GM0005443|Florida Medical Quality Assurance|1|2015-10-15|http://vivo.ufl.edu/individual/n1820418138|
VIVO Pump 0.8.0|GM0005797|Betrokor|1|2015-10-15|http://vivo.ufl.edu/individual/n2524569053|
VIVO Pump 0.8.0|GM0005825|Ophtalmic Compagnie|1|2015-10-15|http://vivo.ufl.edu/individual/n6910269574|
VIVO Pump 0.8.0|GM0005830|Dextronix|1|2015-10-15|http://vivo.ufl.edu/individual/n49453226|
VIVO Pump 0.8.0|GM0006240|Boneco|1|2015-10-15||
VIVO Pump 0.8.0|GM0006270|Mu Alpha Theta|1|2015-10-15||
VIVO Pump 0.8.0|GM0006300|Academy Neurologic Comm Disorders and Sci|1|2015-10-15||
VIVO Pump 0.8.0|GM0007222|American Association for Thoracic Surgery|1|2015-10-15||
VIVO Pump 0.8.0|GM0007223|Ca Dept of Education|1|2015-10-15||
VIVO Pump 0.8.0|GM0007224|Florida Dept of Health Duval Company|1|2015-10-15||
VIVO Pump 0.8.0|GM0007225|Society of Family Planning|1|2015-10-15||
VIVO Pump 0.8.0|GM0007226|Cypress Creek Farms|1|2015-10-15||
VIVO Pump 0.8.0|GM0006093|Thar Energy|1|2015-10-15|http://vivo.ufl.edu/individual/n4176905926|
VIVO Pump 0.8.0|GM0005326|Nanohygienix|1|2015-10-15|http://vivo.ufl.edu/individual/n5522230493|
VIVO Pump 0.8.0|GM0005338|UF Clinical & Translational Science Institute|1|2015-10-15|http://vivo.ufl.edu/individual/n8763427|
VIVO Pump 0.8.0|GM0005386|Netscientific Limited|1|2015-10-15|http://vivo.ufl.edu/individual/n1249462534|
VIVO Pump 0.8.0|GM0005708|Center for Research Libraries|1|2015-10-15|http://vivo.ufl.edu/individual/n4540603138|
VIVO Pump 0.8.0|GM0005718|Hemostasis & Trombosis Research Society|1|2015-10-15|http://vivo.ufl.edu/individual/n9898244434|
VIVO Pump 0.8.0|GM0005893|Psi Pharma Support America|1|2015-10-15|http://vivo.ufl.edu/individual/n603352038|
VIVO Pump 0.8.0|GM04054|School Board of Sarasota Cnty|1|2015-10-15|http://vivo.ufl.edu/individual/n582951557|
VIVO Pump 0.8.0|GM04055|School District of Hillsborough Cnty|1|2015-10-15|http://vivo.ufl.edu/individual/n1194291918|
VIVO Pump 0.8.0|GM0486|Zeneca Pharmaceuticals|1|2015-10-15|http://vivo.ufl.edu/individual/n1121490221|
VIVO Pump 0.8.0|GM0005602|Kowa Research Institute|1|2015-10-15|http://vivo.ufl.edu/individual/n5888329783|
VIVO Pump 0.8.0|GM0006198|American Board of Family Medicine Foundation|1|2015-10-15||
VIVO Pump 0.8.0|GM0006299|Aaron Siskind Foundation|1|2015-10-15||
VIVO Pump 0.8.0|GM0006305|Albert and Mary Lasker Foundation|1|2015-10-15||
VIVO Pump 0.8.0|GM0006306|Alex C. Walker Ed and Charitable Foundation|1|2015-10-15||
VIVO Pump 0.8.0|GM0006309|Allegany Franciscan Ministries Inc.|1|2015-10-15||
VIVO Pump 0.8.0|GM0006330|American Association of Neurological Surgeons|1|2015-10-15||
VIVO Pump 0.8.0|GM0006325|American Academy of Optometry|1|2015-10-15||
VIVO Pump 0.8.0|GM0006327|American Antiquarian Society|1|2015-10-15||
VIVO Pump 0.8.0|GM0006328|American Association for Clinical Chemistry|1|2015-10-15||
VIVO Pump 0.8.0|GM0006360|American Tinnitus Association|1|2015-10-15||
VIVO Pump 0.8.0|GM0006383|Batten Disease Support and Research Association|1|2015-10-15||
VIVO Pump 0.8.0|GM0006428|Children With Cancer Uk|1|2015-10-15||
VIVO Pump 0.8.0|GM0006210|American Society for Bone & Mineral Research|1|2015-10-15||
VIVO Pump 0.8.0|GM0005499|North Florida Retirement Village|1|2015-10-15|http://vivo.ufl.edu/individual/n1152043197|
VIVO Pump 0.8.0|GM0005599|Md Primer|1|2015-10-15|http://vivo.ufl.edu/individual/n1443280262|
VIVO Pump 0.8.0|GM0005661|Fresenius Biotech North America|1|2015-10-15|http://vivo.ufl.edu/individual/n9877650485|
VIVO Pump 0.8.0|GM0005663|Polyplus Battery Company|1|2015-10-15|http://vivo.ufl.edu/individual/n5229454388|
VIVO Pump 0.8.0|GM0006759|Tilker Medical Research Foundation|1|2015-10-15||
VIVO Pump 0.8.0|GM0006761|U.S. Patent and Trademark Office|1|2015-10-15||
VIVO Pump 0.8.0|GM0006765|United States-Japan Foundation|1|2015-10-15||
VIVO Pump 0.8.0|GM0006772|Visitgainesville|1|2015-10-15||
VIVO Pump 0.8.0|GM0006863|Medtronic Inc-Diabetes|1|2015-10-15||
VIVO Pump 0.8.0|GM0006884|Wildlands Conservation Inc|1|2015-10-15||
VIVO Pump 0.8.0|GM0007149|University of Liverpool|1|2015-10-15||
VIVO Pump 0.8.0|GM0007156|Al Jalila Foundation|1|2015-10-15||
VIVO Pump 0.8.0|GM0007148|Society of Exploration Geophysicists|1|2015-10-15||
VIVO Pump 0.8.0|GM0007150|James M Cox Foundation|1|2015-10-15||
VIVO Pump 0.8.0|GM0007153|Energy Intelligence Worldwide Corporation|1|2015-10-15||
VIVO Pump 0.8.0|GM0007154|Ab Ludvig Svensson|1|2015-10-15||
VIVO Pump 0.8.0|GM0007151|Hanley Family Foundation|1|2015-10-15||
VIVO Pump 0.8.0|GM0007155|Zayed University|1|2015-10-15||
VIVO Pump 0.8.0|GM0007152|Entertainment Software Association Foundation|1|2015-10-15||
VIVO Pump 0.8.0|GM0006533|History Channel|1|2015-10-15||
VIVO Pump 0.8.0|GM0006536|Howard G. Buffett Foundation|1|2015-10-15||
VIVO Pump 0.8.0|GM0006588|Judith Rothschild Foundation|1|2015-10-15||
VIVO Pump 0.8.0|GM0006594|Larry and Helen Hoag Foundation|1|2015-10-15||
VIVO Pump 0.8.0|GM0006221|American Association of Orthodontists Foundation|1|2015-10-15||
VIVO Pump 0.8.0|GM0006980|Economic Systems Inc|1|2015-10-15||
VIVO Pump 0.8.0|GM0005367|Ascend Performance Materials|1|2015-10-15|http://vivo.ufl.edu/individual/n7051452895|
VIVO Pump 0.8.0|GM0005684|Ecowiserepellent|1|2015-10-15|http://vivo.ufl.edu/individual/n8350993125|
VIVO Pump 0.8.0|GM0005959|The University of Texas at El Paso|1|2015-10-15|http://vivo.ufl.edu/individual/n6861771673|
VIVO Pump 0.8.0|GM0007097|Oneflorida Cancer Control Alliance|1|2015-10-15||
VIVO Pump 0.8.0|GM0007099|Free to Breathe|1|2015-10-15||
VIVO Pump 0.8.0|GM0007111|Kuwait University|1|2015-10-15||
VIVO Pump 0.8.0|GM0007114|Wright Brothers Institute|1|2015-10-15||
VIVO Pump 0.8.0|GM0006612|Marijuana Policy Project|1|2015-10-15||
VIVO Pump 0.8.0|GM0006614|Mathematical Association of America|1|2015-10-15||
VIVO Pump 0.8.0|GM0006628|Motor Neurone Disease Association|1|2015-10-15||
VIVO Pump 0.8.0|GM0006631|Nancy R. Gelman Foundation|1|2015-10-15||
VIVO Pump 0.8.0|GM0006885|American Association for Study Liver Disease Fndtn|1|2015-10-15||
VIVO Pump 0.8.0|GM0005468|Virtual Em|1|2015-10-15|http://vivo.ufl.edu/individual/n7076033426|
VIVO Pump 0.8.0|GM0006730|Society for Neuroscience|1|2015-10-15||
VIVO Pump 0.8.0|GM0006745|Suder Foundation|1|2015-10-15||
VIVO Pump 0.8.0|GM0006760|Twitter|1|2015-10-15||
VIVO Pump 0.8.0|GM0006769|Us-India Educational Foundation|1|2015-10-15||
VIVO Pump 0.8.0|GM0006770|Veterinary Pharmacology Research Foundation|1|2015-10-15||
VIVO Pump 0.8.0|GM0006777|Wesleyan University|1|2015-10-15||
VIVO Pump 0.8.0|GM0005407|Acid Maltase Deficiency Association|1|2015-10-15|http://vivo.ufl.edu/individual/n1267781546|
VIVO Pump 0.8.0|GM0005409|Council for Economic Education|1|2015-10-15|http://vivo.ufl.edu/individual/n700479055|
VIVO Pump 0.8.0|GM0005430|National Estuarine Research Reserve System Scienc|1|2015-10-15|http://vivo.ufl.edu/individual/n160554382|
VIVO Pump 0.8.0|GM0005736|Nve Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n433310875|
VIVO Pump 0.8.0|GM0005568|Pediatric Research in Inpatient Settings|1|2015-10-15|http://vivo.ufl.edu/individual/n980296934|
VIVO Pump 0.8.0|GM0005583|Echelon Biosciences|1|2015-10-15|http://vivo.ufl.edu/individual/n8607563290|
VIVO Pump 0.8.0|GM0005587|State of Nc Dept of Transportation|1|2015-10-15|http://vivo.ufl.edu/individual/n8093164903|
VIVO Pump 0.8.0|GM0005365|Johns Hopkins Bloomberg School Pub Health|1|2015-10-15|http://vivo.ufl.edu/individual/n4155443463|
VIVO Pump 0.8.0|GM0005657|Cersys|1|2015-10-15|http://vivo.ufl.edu/individual/n8139737984|
VIVO Pump 0.8.0|GM0005696|Tampa General Hospital|1|2015-10-15|http://vivo.ufl.edu/individual/n6213273114|
VIVO Pump 0.8.0|GM0007207|Vtesse Inc|1|2015-10-15||
VIVO Pump 0.8.0|GM0007208|Nasa Exoplanet Science Institute|1|2015-10-15||
VIVO Pump 0.8.0|GM0007213|American Phytopathological Society|1|2015-10-15||
VIVO Pump 0.8.0|GM0007214|Theravance Biopharma US Inc|1|2015-10-15||
VIVO Pump 0.8.0|GM0007212|Laboratory Corporation of America Holdings|1|2015-10-15||
VIVO Pump 0.8.0|GM0007211|Anthrex Inc|1|2015-10-15||
VIVO Pump 0.8.0|GM0005639|Ubs Ag|1|2015-10-15|http://vivo.ufl.edu/individual/n1034900771|
VIVO Pump 0.8.0|GM0005751|Representative of Korea Agcy for Defense Developmen|1|2015-10-15|http://vivo.ufl.edu/individual/n3087780953|
VIVO Pump 0.8.0|GM0005858|Eloquest Healthcare|1|2015-10-15|http://vivo.ufl.edu/individual/n2021250135|
VIVO Pump 0.8.0|GM0006201|Parker-Hannifin|1|2015-10-15||
VIVO Pump 0.8.0|GM0005401|Teleflex Medical|1|2015-10-15|http://vivo.ufl.edu/individual/n707092417|
VIVO Pump 0.8.0|GM0005922|Ifyber|1|2015-10-15|http://vivo.ufl.edu/individual/n8356846967|
VIVO Pump 0.8.0|GM0006024|Secretaria Distrital De Ambiente|1|2015-10-15|http://vivo.ufl.edu/individual/n7017667004|
VIVO Pump 0.8.0|GM0006160|Takeda Pharmaceuticals International|1|2015-10-15||
VIVO Pump 0.8.0|GM0005373|Auris Medical|1|2015-10-15|http://vivo.ufl.edu/individual/n879297051|
VIVO Pump 0.8.0|GM0005487|Conagra Foods|1|2015-10-15|http://vivo.ufl.edu/individual/n9543754205|
VIVO Pump 0.8.0|GM0005787|University of Denver|1|2015-10-15|http://vivo.ufl.edu/individual/n1260640837|
VIVO Pump 0.8.0|GM0006006|Abb Industrial System Inc.|1|2015-10-15|http://vivo.ufl.edu/individual/n6592817050|
VIVO Pump 0.8.0|GM0006048|Meso Scale Diagnostics|1|2015-10-15|http://vivo.ufl.edu/individual/n3749062622|
VIVO Pump 0.8.0|GM0006229|Alzheimer's Art Quilt Initiative|1|2015-10-15||
VIVO Pump 0.8.0|GM0006099|Jane Coffin Childs Memorial Fund Med Research|1|2015-10-15|http://vivo.ufl.edu/individual/n3498235758|
VIVO Pump 0.8.0|GM0005451|Millennium Engineering & Integration|1|2015-10-15|http://vivo.ufl.edu/individual/n8723743581|
VIVO Pump 0.8.0|GM0005562|Intellicell Biosciences|1|2015-10-15|http://vivo.ufl.edu/individual/n54661431|
VIVO Pump 0.8.0|GM0005358|Institute for Marine Mammal Studies|1|2015-10-15|http://vivo.ufl.edu/individual/n1390666368|
VIVO Pump 0.8.0|GM0005413|Association for Financial Counseling Plan Ed|1|2015-10-15|http://vivo.ufl.edu/individual/n1347755185|
VIVO Pump 0.8.0|GM0005529|Corinthian Ophthalmic|1|2015-10-15|http://vivo.ufl.edu/individual/n161757293|
VIVO Pump 0.8.0|GM0005798|La Jolla Institute for Allergy & Immunology|1|2015-10-15|http://vivo.ufl.edu/individual/n6812136135|
VIVO Pump 0.8.0|GM0005598|American Astronomical Society|1|2015-10-15|http://vivo.ufl.edu/individual/n4797547864|
VIVO Pump 0.8.0|GM0005867|Rapid Genomics|1|2015-10-15|http://vivo.ufl.edu/individual/n2023067270|
VIVO Pump 0.8.0|GM0005828|Viacord|1|2015-10-15|http://vivo.ufl.edu/individual/n5988992497|
VIVO Pump 0.8.0|GM0005838|Parkinson's Uk|1|2015-10-15|http://vivo.ufl.edu/individual/n2064091649|
VIVO Pump 0.8.0|GM0005982|Tectron|1|2015-10-15|http://vivo.ufl.edu/individual/n193594568|
VIVO Pump 0.8.0|GM0007022|Community Foundation of Northeast Florida|1|2015-10-15||
VIVO Pump 0.8.0|GM0007046|Toxcel Llc|1|2015-10-15||
VIVO Pump 0.8.0|GM0007082|American Physical Society|1|2015-10-15||
VIVO Pump 0.8.0|GM0007101|Ed Research Foundation Nuclear Med & Molec Imaging|1|2015-10-15||
VIVO Pump 0.8.0|GM0007102|Arthroscopy Association of North America|1|2015-10-15||
VIVO Pump 0.8.0|GM0007104|Chemical Heritage Foundation|1|2015-10-15||
VIVO Pump 0.8.0|GM0007115|Clinical Financial Services|1|2015-10-15||
VIVO Pump 0.8.0|GM0007106|Cures Within Reach|1|2015-10-15||
VIVO Pump 0.8.0|GM0007147|Health Research Board|1|2015-10-15||
VIVO Pump 0.8.0|GM0007171|Harrington Discovery Institute|1|2015-10-15||
VIVO Pump 0.8.0|GM0007173|Alexandria University|1|2015-10-15||
VIVO Pump 0.8.0|GM0007174|Novocure Inc|1|2015-10-15||
VIVO Pump 0.8.0|GM0007172|Siemens Healthcare Diagnostics Inc|1|2015-10-15||
VIVO Pump 0.8.0|GM0005777|National Pancreas Foundation|1|2015-10-15|http://vivo.ufl.edu/individual/n4645748601|
VIVO Pump 0.8.0|GM0006115|Qtc Medical Group of Florida|1|2015-10-15|http://vivo.ufl.edu/individual/n536774609|
VIVO Pump 0.8.0|GM0005853|Association of Pet Dog Trainers|1|2015-10-15|http://vivo.ufl.edu/individual/n6890388045|
VIVO Pump 0.8.0|GM0005898|Florida Turbine Technologies|1|2015-10-15|http://vivo.ufl.edu/individual/n3402229800|
VIVO Pump 0.8.0|GM0005678|Biofire Diagnostics Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n7909278366|
VIVO Pump 0.8.0|GM0005778|Center for Severe Weather Research|1|2015-10-15|http://vivo.ufl.edu/individual/n1758109456|
VIVO Pump 0.8.0|GM0005886|Cortana|1|2015-10-15|http://vivo.ufl.edu/individual/n3919492444|
VIVO Pump 0.8.0|GM0005467|Fefa|1|2015-10-15|http://vivo.ufl.edu/individual/n81495557|
VIVO Pump 0.8.0|GM0005527|Survey Monkey|1|2015-10-15|http://vivo.ufl.edu/individual/n535694058|
VIVO Pump 0.8.0|GM0005548|Bacardi|1|2015-10-15|http://vivo.ufl.edu/individual/n72034201|
VIVO Pump 0.8.0|GM0005617|Open Spaces Sacred Places|1|2015-10-15|http://vivo.ufl.edu/individual/n5246999647|
VIVO Pump 0.8.0|GM0005780|Virtual Fertilizer Research Center|1|2015-10-15|http://vivo.ufl.edu/individual/n2967797473|
VIVO Pump 0.8.0|GM0005817|Radiation Countermeasures Center of Research Exc|1|2015-10-15|http://vivo.ufl.edu/individual/n2942063368|
VIVO Pump 0.8.0|GM0006097|International Plant Nutrition Institute|1|2015-10-15|http://vivo.ufl.edu/individual/n8398129040|
VIVO Pump 0.8.0|GM0006112|Minnesota Zoo Foundation|1|2015-10-15|http://vivo.ufl.edu/individual/n5144413130|
VIVO Pump 0.8.0|GM0006113|Association of American Cancer Institute|1|2015-10-15|http://vivo.ufl.edu/individual/n8349462038|
VIVO Pump 0.8.0|GM0006050|Cntr for Ecological & Evolutionary Synth|1|2015-10-15|http://vivo.ufl.edu/individual/n701821941|
VIVO Pump 0.8.0|GM0006025|Town of Yankeetown|1|2015-10-15|http://vivo.ufl.edu/individual/n3165985188|
VIVO Pump 0.8.0|GM0007113|Myeloma Crowd|1|2015-10-15||
VIVO Pump 0.8.0|GM0007107|Mpn Research Foundation|1|2015-10-15||
VIVO Pump 0.8.0|GM0007112|Global Health Innovative Technology Fund|1|2015-10-15||
VIVO Pump 0.8.0|GM0007100|One Spark|1|2015-10-15||
VIVO Pump 0.8.0|GM0007116|Vaccinex|1|2015-10-15||
VIVO Pump 0.8.0|GM0007098|Arch+ Journal|1|2015-10-15||
VIVO Pump 0.8.0|GM0007105|Chronic Effects of Neurotrauma Consort|1|2015-10-15||
VIVO Pump 0.8.0|GM0007103|Office of National Drug Control Policy|1|2015-10-15||
VIVO Pump 0.8.0|GM0007108|Rhythm Metabolic Inc|1|2015-10-15||
VIVO Pump 0.8.0|GM0007109|Scoliosis Research Society|1|2015-10-15||
VIVO Pump 0.8.0|GM0007110|Terumo Bct|1|2015-10-15||
VIVO Pump 0.8.0|GM0007117|University of Conn Office of Sponsored Programmer|1|2015-10-15||
VIVO Pump 0.8.0|GM0007119|Immunova Llc|1|2015-10-15||
VIVO Pump 0.8.0|GM0007120|Experiencias Xcaret|1|2015-10-15||
VIVO Pump 0.8.0|GM0007121|Envivo Pharmaceuticals Llc|1|2015-10-15||
